status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time
downloadedSegment,20389544,25000.0,4940.772800000001,16.92012012202179,2.604097086025037,24197.0,3724.047863498181,19.4924992,6.497499733333333,0.0,0.0,0.0,0.0,0.0,4797.0,738.2839856676767,3.08449935476938,0.4747209667351501,2.604097086025037,0.0,-1.2992781453898974e-13,2.3537434374497463,4077.9087999999992
missingTrace,6886152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6886152,25000.0,6307.5424,16.92012012202179,2.40277431015047,24197.0,3436.1416800487686,21.1257296,7.041909866666666,0.0,0.0,0.0,0.0,0.0,4797.0,681.2072421867977,3.08449935476938,0.4380202832998554,2.40277431015047,0.0,0.0,2.0639511885176853,1377.2304
downloadedSegment,14559768,25000.0,6139.5888,20.00461947679117,2.4703482768052853,29224.0,3608.839354585805,24.2936832,8.0978944,0.0,0.0,0.0,0.0,0.0,4797.0,592.3762107838799,3.08449935476938,0.3809014050330639,2.4703482768052853,0.0,1.0105496686365869e-13,2.210237160265014,2911.9536000000003
missingTrace,9253528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,9253528,25000.0,7032.8832,22.56016016269572,2.563616808858784,32186.0,3657.4461357932737,26.4003888,8.800129599999998,0.0,0.0,0.0,0.0,0.0,6862.0,779.7612435162321,3.613458023634212,0.4106141827313784,2.563616808858784,0.0,1.818989403545857e-13,2.251444298600432,1850.7056
downloadedSegment,8116376,25000.0,8153.608,25.6446595174651,2.7204700364330816,37213.0,3947.677737613856,28.279664,9.426554666666666,0.0,0.0,0.0,0.0,0.0,8927.0,947.005593842982,4.142416692499043,0.4394412209953106,2.7204700364330816,0.0,8.268133652481167e-14,2.5047344470553563,1623.2752
missingTrace,8955336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8955336,25000.0,9106.5408,25.6446595174651,2.536837156798333,37213.0,3681.207818401477,30.3267312,10.1089104,0.0,0.0,0.0,0.0,0.0,8927.0,883.0823151820597,4.142416692499043,0.4097787524656508,2.536837156798333,0.0,7.579122514774404e-14,2.2674651511404003,1791.0672000000002
downloadedSegment,14050000,25000.0,6040.5408,28.20020020336965,2.5335034772510303,40175.0,3609.318425562029,33.39273119999999,11.130910399999998,0.0,0.0,0.0,0.0,0.0,10992.0,987.5203020230944,4.671375361363874,0.4196759468447321,2.5335034772510303,0.0,6.996113090560988e-14,2.2217741226737537,2810.0
missingTrace,9414264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,9414264,25000.0,6901.688,30.7557408892742,2.5967663774241707,43137.0,3642.13990572444,35.531583999999995,11.843861333333331,0.0,0.0,0.0,0.0,0.0,10992.0,928.0757086427672,4.671375361363874,0.3944132095009224,2.5967663774241707,0.0,6.496390726949487e-14,2.2741467773238755,1882.8528
downloadedSegment,8968984,25000.0,7851.8912,33.84024024404358,2.7013568573332125,48164.0,3844.776240898525,37.5813808,12.527126933333331,0.0,0.0,0.0,0.0,0.0,13057.0,1042.2980520183548,5.2003340302287056,0.415125835149892,2.7013568573332125,0.0,6.063298011819524e-14,2.476740383973441,1793.7968
downloadedSegment,9030832,25000.0,8789.7248,36.39578092994813,2.754227371203664,51126.0,3868.9272487705134,39.6435472,13.214515733333334,0.0,0.0,0.0,0.0,0.0,15122.0,1144.3476480833178,5.729292699093537,0.4335605492255397,2.754227371203664,0.0,5.684341886080804e-14,2.511618685564844,1806.1664
missingTrace,17437920,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,17437920,25000.0,5046.140799999999,38.95132161585267,2.6932862721183564,54088.0,3739.910787187516,43.3871312,14.462377066666663,0.0,0.0,0.0,0.0,0.0,15122.0,1045.609579275433,5.729292699093537,0.3961515228570957,2.6932862721183564,0.0,5.3499688339584013e-14,2.409229399663379,3487.5840000000003
missingTrace,7749272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7749272,25000.0,6240.286399999999,38.95132161585267,2.5856659677637674,54088.0,3590.468694327644,45.1929856,15.064328533333333,0.0,0.0,0.0,0.0,0.0,15122.0,1003.8283463175312,5.729292699093537,0.3803218103227199,2.5856659677637674,0.0,1.0105496686365869e-13,2.292681930079123,1549.8544000000002
downloadedSegment,10346728,25000.0,6914.940799999999,42.03582097062205,2.653869774615868,59115.0,3732.138640424308,47.5183312,15.839443733333333,0.0,0.0,0.0,0.0,0.0,17187.0,1085.075984318237,6.258251367958368,0.3951055020188735,2.653869774615868,0.0,9.573628439715037e-14,2.445612010104833,2069.3456
downloadedSegment,7500528,25000.0,8158.835199999999,44.591361656526594,2.714878010936084,62077.0,3779.464811660719,49.2744368,16.424812266666667,0.0,0.0,0.0,0.0,0.0,19252.0,1172.1290744412934,6.7872100368232,0.4132290784593929,2.714878010936084,0.0,9.094947017729285e-14,2.507440131997684,1500.1056
missingTrace,11069064,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,11069064,25000.0,8689.022399999998,47.14690234243114,2.7334574976094235,65039.0,3770.795818053568,51.7442496,17.2480832,0.0,0.0,0.0,0.0,0.0,19252.0,1116.1819998641936,6.7872100368232,0.3935051772490985,2.7334574976094235,0.0,8.661854302599317e-14,2.5164231798586334,2213.8128
downloadedSegment,9059696,25000.0,9621.083199999995,47.14690234243114,2.6284139370910222,65039.0,3625.8885644882,53.8121888,17.937396266666667,0.0,0.0,0.0,0.0,0.0,19252.0,1073.2884368383095,6.7872100368232,0.3783832355555401,2.6284139370910222,0.0,1.240220047872175e-13,2.4001169462021505,1811.9392000000005
missingTrace,15070472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15070472,25000.0,6350.988799999998,49.702443028335686,2.6121472500071103,68001.0,3573.8409286333526,57.0822832,19.027427733333333,0.0,0.0,0.0,0.0,0.0,19252.0,1011.802555227854,6.7872100368232,0.3567066516790905,2.6121472500071103,0.0,1.186297437095124e-13,2.371721010411683,3014.0944
missingTrace,15748616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15748616,25000.0,5945.265599999999,55.34248306900961,2.744799491474542,75990.0,3768.84631463073,60.4880064,20.1626688,0.0,0.0,0.0,0.0,0.0,21317.0,1057.250913133087,7.316168705688031,0.3628571583583236,2.744799491474542,0.0,1.1368683772161605e-13,2.571479528255602,3149.7232
downloadedSegment,7744672,25000.0,7140.331199999999,55.34248306900961,2.6652690830584267,75990.0,3659.6442080319966,62.2929408,20.7643136,0.0,0.0,0.0,0.0,0.0,21317.0,1026.617128340809,7.316168705688031,0.3523433929300717,2.6652690830584267,0.0,1.0913936421275138e-13,2.485811920993246,1548.9344
downloadedSegment,10336808,25000.0,7816.9695999999985,58.42698242377899,2.712642796956716,81017.0,3761.4501445071855,64.6163024,21.538767466666663,0.0,0.0,0.0,0.0,0.0,21317.0,989.7037995786028,7.316168705688031,0.3396744366645172,2.712642796956716,0.0,1.0494169635841485e-13,2.5967204288356727,2067.3616
missingTrace,8523464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8523464,25000.0,8856.276799999998,60.982523109683534,2.7479096762998787,83979.0,3784.1449474127057,66.5769952,22.192331733333337,0.0,0.0,0.0,0.0,0.0,23382.0,1053.6071775134724,7.845127374552862,0.3535062231775006,2.7479096762998787,0.0,1.0105496686365869e-13,2.631955063368806,1704.6928
missingTrace,15985904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15985904,25000.0,5403.095999999998,63.53806379558808,2.721886510563164,86941.0,3724.437305426735,70.03017600000001,23.343392,0.0,0.0,0.0,0.0,0.0,23382.0,1001.6539155920442,7.845127374552862,0.3360748675493631,2.721886510563164,0.0,9.74458609042423e-14,2.590162320066435,3197.1808
downloadedSegment,9503272,25000.0,6246.441599999998,63.53806379558808,2.6405674044772054,86941.0,3613.165982697032,72.1868304,24.062276800000003,0.0,0.0,0.0,0.0,0.0,23382.0,971.7284941215536,7.845127374552862,0.3260342917571649,2.6405674044772054,0.0,9.408565880409602e-14,2.500922207723105,1900.6544
downloadedSegment,7169384,25000.0,7556.564799999998,66.62256315035746,2.7054222775520835,91968.0,3734.654811469453,73.8767072,24.625569066666667,0.0,0.0,0.0,0.0,0.0,25447.0,1033.356830500426,8.374086043417693,0.34005654938358,2.7054222775520835,0.0,9.094947017729285e-14,2.629125536788975,1433.8768
missingTrace,9316528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,9316528,25000.0,8437.259199999997,69.17810383626201,2.730857894544516,94930.0,3747.433444297752,75.9960128,25.332004266666665,0.0,0.0,0.0,0.0,0.0,27512.0,1086.0569779787186,8.903044712282524,0.3514544138932454,2.730857894544516,0.0,8.801561630060598e-14,2.653956751923884,1863.3056
downloadedSegment,8701352,25000.0,9440.988799999996,69.17810383626201,2.660959558993729,94930.0,3651.515102714675,77.99228319999999,25.99742773333333,0.0,0.0,0.0,0.0,0.0,27512.0,1058.2585431990533,8.903044712282524,0.3424586772047157,2.660959558993729,0.0,8.526512829121203e-14,2.577084141488792,1740.2704
missingTrace,14694768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,14694768,25000.0,6246.035199999997,71.73364452216656,2.6506744415582784,97892.0,3617.268077782394,81.18723679999998,27.062412266666666,0.0,0.0,0.0,0.0,0.0,27512.0,1016.612995504732,8.903044712282524,0.3289819334859734,2.6506744415582784,0.0,1.1024178203308225e-13,2.558388703498577,2938.9536000000003
downloadedSegment,10073832,25000.0,6975.268799999997,74.2891852080711,2.670415623174331,100854.0,3625.320381496978,83.4580032,27.8193344,0.0,0.0,0.0,0.0,0.0,27512.0,988.95248910053,8.903044712282524,0.3200308312294676,2.670415623174331,0.0,1.0699937667916805e-13,2.579067084260484,2014.7664
missingTrace,7653616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7653616,25000.0,8188.545599999997,77.37368456284048,2.7229960549034207,105881.0,3726.24810254538,85.24472639999999,28.4149088,0.0,0.0,0.0,0.0,0.0,29577.0,1040.8972349050794,9.432003381147355,0.3319385414021584,2.7229960549034207,0.0,1.0394225163119181e-13,2.6858101818568545,1530.7232
downloadedSegment,9146064,25000.0,9103.332799999996,77.37368456284048,2.657977960535687,105881.0,3637.274947284059,87.32993919999998,29.10997973333333,0.0,0.0,0.0,0.0,0.0,29577.0,1016.0433044249736,9.432003381147355,0.324012708615765,2.657977960535687,0.0,1.2631870857957337e-13,2.613803610513125,1829.2128
missingTrace,15070480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15070480,25000.0,5833.236799999997,82.48476593464957,2.731282579059625,111805.0,3702.150879517541,90.60003519999997,30.200011733333323,0.0,0.0,0.0,0.0,0.0,31642.0,1047.747937298815,9.960962050012188,0.3298330523169219,2.731282579059625,0.0,1.229046894287741e-13,2.686057759408309,3014.096
downloadedSegment,7920544,25000.0,6993.127999999996,82.48476593464957,2.676913807100396,111805.0,3628.4560525998327,92.44014399999998,30.813381333333325,0.0,0.0,0.0,0.0,0.0,31642.0,1026.8915202036037,9.960962050012188,0.3232674123705018,2.676913807100396,0.0,1.4360442659572553e-13,2.6277899055699683,1584.1088000000002
missingTrace,17063144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,17063144,25000.0,6324.499199999997,85.56926528941895,2.671013148846043,116832.0,3646.867916307429,96.10877279999998,32.03625759999999,0.0,0.0,0.0,0.0,0.0,33707.0,1052.1516096187215,10.489920718877018,0.3274390176859179,2.671013148846043,0.0,1.3992226181121976e-13,2.6560154840070007,3412.6288
downloadedSegment,14183160,25000.0,6231.867199999997,88.1248059753235,2.66502695661393,119794.0,3622.751116524512,99.20140479999998,33.06713493333333,0.0,0.0,0.0,0.0,0.0,35772.0,1081.7991964565406,11.01887938774185,0.3332275206169817,2.66502695661393,0.0,1.3642420526593928e-13,2.643913754776986,2836.632
missingTrace,10040424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,10040424,25000.0,6967.782399999996,91.20930533009287,2.696758445349075,124821.0,3690.545440387843,101.46548959999996,33.821829866666654,0.0,0.0,0.0,0.0,0.0,37837.0,1118.715342994807,11.54783805660668,0.3414314985951643,2.696758445349075,0.0,1.3309678562530661e-13,2.7177107946860035,2008.0848
downloadedSegment,8633832,25000.0,7985.015999999996,94.29380468486224,2.734520860889011,129848.0,3765.592722993804,103.44825599999996,34.48275199999999,0.0,0.0,0.0,0.0,0.0,37837.0,1097.2732106764568,11.54783805660668,0.3348873679399685,2.734520860889011,0.0,1.2992781453898977e-13,2.797263891353637,1726.7664
missingTrace,9806400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,9806400,25000.0,8767.735999999997,96.8493453707668,2.749695379506715,132810.0,3770.67126219849,105.66553599999996,35.22184533333333,0.0,0.0,0.0,0.0,0.0,39902.0,1132.8764754479646,12.076796725471512,0.3428780238848601,2.749695379506715,0.0,1.4805727703280228e-13,2.8104258946639646,1961.28
downloadedSegment,8128832,25000.0,9885.969599999997,96.8493453707668,2.701583671821605,132810.0,3704.6954326954847,107.54730239999998,35.84910079999999,0.0,0.0,0.0,0.0,0.0,39902.0,1113.0544172533334,12.076796725471512,0.3368786512344409,2.701583671821605,0.0,1.4469233891842042e-13,2.7569227485345964,1625.7664
missingTrace,15230624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15230624,25000.0,6583.844799999996,99.40488605667134,2.690267922016056,135772.0,3674.4980131029497,110.84942719999998,36.94980906666666,0.0,0.0,0.0,0.0,0.0,39902.0,1079.8973258023295,12.076796725471512,0.3268432782340488,2.690267922016056,0.0,1.414769536091222e-13,2.7372488924801,3046.1248
missingTrace,19806400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,19806400,25000.0,5366.5647999999965,105.04492609734528,2.73871379446266,143761.0,3748.1128164237593,115.06670719999998,38.35556906666666,0.0,0.0,0.0,0.0,0.0,41967.0,1094.1566250016062,12.605755394336343,0.3286551523307085,2.73871379446266,0.0,1.384013676610978e-13,2.8147711558424584,3961.28
downloadedSegment,7404760,25000.0,6629.612799999996,105.04492609734528,2.697987207339441,143761.0,3692.375760775824,116.80365919999998,38.93455306666666,0.0,0.0,0.0,0.0,0.0,41967.0,1077.8857517162444,12.605755394336343,0.3237678206489702,2.697987207339441,0.0,1.354566577108617e-13,2.770357495320331,1480.952
downloadedSegment,11545808,25000.0,7064.451199999996,108.12942545211465,2.717529369749324,148788.0,3739.368429783467,119.36882079999998,39.78960693333333,0.0,0.0,0.0,0.0,0.0,41967.0,1054.7226583644026,12.605755394336343,0.316810251869465,2.717529369749324,0.0,1.326346440085521e-13,2.8224055331027724,2309.1616
missingTrace,15840176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15840176,25000.0,6640.415999999996,110.6849661380192,2.7041874359047204,151750.0,3707.463241998378,122.792856,40.930952,0.0,0.0,0.0,0.0,0.0,44032.0,1075.7629092037732,13.134714063201177,0.3208993053276937,2.7041874359047204,0.0,1.2992781453898984e-13,2.799979683695377,3168.0352000000003
missingTrace,14470568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,14470568,25000.0,6490.302399999996,113.76946549278856,2.710023414267387,156777.0,3734.47602112123,125.94296959999998,41.98098986666666,0.0,0.0,0.0,0.0,0.0,46097.0,1098.044618442918,13.663672732066006,0.3254728574876959,2.710023414267387,0.0,1.2732925824821e-13,2.8328179829506377,2894.1136
downloadedSegment,15825248,25000.0,6069.252799999996,116.85396484755796,2.7098871595872143,161804.0,3752.295290466671,129.36401919999997,43.12133973333333,0.0,0.0,0.0,0.0,0.0,46097.0,1069.006674770971,13.663672732066006,0.3168656822019798,2.7098871595872143,0.0,1.248326061256961e-13,2.856644037857298,3165.0496000000003
missingTrace,8541704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8541704,25000.0,7104.911999999996,119.93846420232732,2.7398148625855225,166831.0,3811.004721295538,131.32835999999998,43.77612,0.0,0.0,0.0,0.0,0.0,46097.0,1053.017033030794,13.663672732066006,0.3121261713478949,2.7398148625855225,0.0,1.3992226181121976e-13,2.9184095439036244,1708.3408000000002
downloadedSegment,8883944,25000.0,8072.123199999995,123.0229635570967,2.7674393479076738,171858.0,3865.998490858832,133.36114879999997,44.45371626666665,0.0,0.0,0.0,0.0,0.0,46097.0,1036.9661722650071,13.663672732066006,0.3073685144814682,2.7674393479076738,0.0,1.3728221913553638e-13,2.975965874920539,1776.7888
missingTrace,8413056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8413056,25000.0,9133.511999999995,123.0229635570967,2.7277867356992367,171858.0,3810.605429011848,135.29976,45.09991999999999,0.0,0.0,0.0,0.0,0.0,46097.0,1022.1082432075268,13.663672732066006,0.3029644560803214,2.7277867356992367,0.0,1.347399558182116e-13,2.929685860826031,1682.6112
downloadedSegment,15594824,25000.0,5758.547199999995,128.1340449289058,2.771969696288285,177782.0,3846.0216940700943,138.67472479999998,46.22490826666665,0.0,0.0,0.0,0.0,0.0,48162.0,1041.905799404911,14.192631400930836,0.3070342794204162,2.771969696288285,0.0,1.322901384396987e-13,2.9687638143383417,3118.9648
missingTrace,10202872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,10202872,25000.0,6461.972799999995,128.1340449289058,2.726811322362541,177782.0,3783.365855508836,140.97129919999998,46.99043306666666,0.0,0.0,0.0,0.0,0.0,48162.0,1024.932030987482,14.192631400930836,0.3020323600932842,2.726811322362541,0.0,1.2992781453898977e-13,2.9156332090625354,2040.5744
downloadedSegment,7203664,25000.0,7765.239999999995,131.2185442836752,2.759242048358988,182809.0,3844.0776977984815,142.66803199999998,47.55601066666666,0.0,0.0,0.0,0.0,0.0,50227.0,1056.1651260458966,14.721590069795669,0.3095631837788791,2.759242048358988,0.0,1.276483791962005e-13,2.9784314138189747,1440.7328
downloadedSegment,10003776,25000.0,8508.484799999995,133.77408496957975,2.769176085488428,185771.0,3845.532643293749,144.92478719999997,48.30826239999999,0.0,0.0,0.0,0.0,0.0,52292.0,1082.4649325412297,15.2505487386605,0.3156923470437327,2.769176085488428,0.0,1.2544754507212808e-13,2.985127467738504,2000.7552
missingTrace,15873816,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15873816,25000.0,5077.721599999995,136.3296256554843,2.75681547379742,188733.0,3816.500282418825,148.35555039999997,49.45185013333332,0.0,0.0,0.0,0.0,0.0,52292.0,1057.4326311150946,15.2505487386605,0.3083918740662197,2.75681547379742,0.0,1.2332131549463436e-13,2.963176487157214,3174.7632
missingTrace,8705552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8705552,25000.0,6080.611199999995,136.3296256554843,2.7201971337939432,188733.0,3765.806318207839,150.3526608,50.1175536,0.0,0.0,0.0,0.0,0.0,52292.0,1043.3869222219978,15.2505487386605,0.3042955540164375,2.7201971337939432,0.0,1.2126596023639048e-13,2.9210336121162497,1741.1104
downloadedSegment,7951880,25000.0,7234.235199999995,139.41412501025368,2.747996201712895,193760.0,3819.209452447731,152.19903679999996,50.733012266666655,0.0,0.0,0.0,0.0,0.0,54357.0,1071.4325361617534,15.779507407525331,0.3110303666690222,2.747996201712895,0.0,1.3418774288453044e-13,2.976754915650275,1590.3760000000002
downloadedSegment,9918208,25000.0,7994.593599999995,141.96966569615824,2.75778711331212,196722.0,3821.361372126325,154.4386784,51.47955946666666,0.0,0.0,0.0,0.0,0.0,56422.0,1096.007824941346,16.30846607639016,0.316794981257561,2.75778711331212,0.0,1.3202342445090897e-13,2.9839335538319367,1983.6416
missingTrace,8543128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8543128,25000.0,9029.967999999992,141.96966569615824,2.7231457788671447,196722.0,3773.360184258001,156.40330399999996,52.13443466666666,0.0,0.0,0.0,0.0,0.0,56422.0,1082.240564432066,16.30846607639016,0.3128156309867372,2.7231457788671447,0.0,1.2992781453898984e-13,2.9439658078741755,1708.6256
downloadedSegment,15190000,25000.0,5735.967999999994,147.08074706796737,2.7629911723738445,202646.0,3806.814421864005,159.69730399999997,53.232434666666656,0.0,0.0,0.0,0.0,0.0,56422.0,1059.9177053107926,16.30846607639016,0.3063633324027217,2.7629911723738445,0.0,1.2789769243681808e-13,2.980644224377601,3038.0
missingTrace,8288832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,8288832,25000.0,6822.201599999994,147.08074706796737,2.730272376216513,202646.0,3761.734876795916,161.61107039999996,53.87035679999999,0.0,0.0,0.0,0.0,0.0,56422.0,1047.3663690306207,16.30846607639016,0.3027354382844957,2.730272376216513,0.0,1.399222618112198e-13,2.943306699929172,1657.7664000000002
