status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time
missingTrace,478456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,478456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,478456,25000.0,3000.0,0.0,0.0,3220.0,59.91171394947507,161.23725,53.74575,105.312875,0.6531547455690295,1.9594642367070885,14.0,0.2604857128238046,0.0,0.0,0.0,0.0,-3.265773727845147,0.0,0.0,-6.036982450709246,7475.875
missingTrace,549680,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,549680,25000.0,3000.0,0.0,0.0,3450.0,60.91782861784216,169.901,56.63366666666667,110.976625,0.653184060129134,1.959552180387402,15.0,0.2648601244254007,0.0,0.0,0.0,0.0,-3.26592030064567,0.0,0.0,-6.085779594312512,8588.75
missingTrace,710504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,710504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,710504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,710504,25000.0,3000.0,0.0,0.0,3680.0,60.96832780968935,181.077625,60.359208333333335,119.15325,0.6580230439845894,1.974069131953768,16.0,0.2650796861290841,0.0,0.0,0.0,0.0,-3.290115219922947,0.0,0.0,-6.132088106028852,11101.625
missingTrace,650536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,650536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,650536,25000.0,3000.0,0.0,0.0,3910.0,61.3117740297856,191.31725,63.772416666666665,126.392875,0.66064547237638,1.9819364171291405,17.0,0.2665729305642852,0.0,0.0,0.0,0.0,-3.3032273618819,0.0,0.0,-6.175359340082973,10164.625
missingTrace,680424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680424,25000.0,3000.0,0.0,0.0,4140.0,61.47788225525325,202.023875,67.34129166666666,134.0995,0.6637804566415727,1.9913413699247184,18.0,0.2672951402402315,0.0,0.0,0.0,0.0,-3.318902283207864,0.0,0.0,-6.216269600425253,10631.625
missingTrace,718512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,718512,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,718512,25000.0,3000.0,0.0,0.0,4370.0,61.45534555447804,213.325625,71.10854166666667,142.40125,0.6675299791105733,2.00258993733172,19.0,0.2671971545846871,0.0,0.0,0.0,0.0,-3.337649895552867,0.0,0.0,-6.255092639252273,11226.75
missingTrace,642144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,642144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,642144,25000.0,3000.0,0.0,0.0,4600.0,61.76317068845236,223.434125,74.47804166666667,149.50975,0.6691446528143362,2.0074339584430088,20.0,0.2685355247324015,0.0,0.0,0.0,0.0,-3.345723264071681,0.0,0.0,-6.291673601757448,10033.5
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,4830.0,61.88743875054857,234.13475,78.04491666666667,157.210375,0.6714525502942216,2.014357650882665,21.0,0.269075820654559,0.0,0.0,0.0,0.0,-3.357262751471108,0.0,0.0,-6.326594741990856,10625.625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,5060.0,62.00084444496634,244.835375,81.61179166666666,164.911,0.6735587126656023,2.0206761379968072,22.0,0.269568888891158,0.0,0.0,0.0,0.0,-3.367793563328012,0.0,0.0,-6.359892017709487,10625.625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,5290.0,62.10475236365912,255.536,85.17866666666667,172.611625,0.675488483031745,2.026465449095235,23.0,0.2700206624506918,0.0,0.0,0.0,0.0,-3.377442415158725,0.0,0.0,-6.391710032078199,10625.625
missingTrace,692904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,692904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,692904,25000.0,3000.0,0.0,0.0,5520.0,62.15338392991605,266.437625,88.81254166666666,180.51325,0.6775066021550072,2.0325198064650216,24.0,0.2702321040431132,0.0,0.0,0.0,0.0,-3.387533010775036,0.0,0.0,-6.4222095391180805,10826.625
missingTrace,667176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,667176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,667176,25000.0,3000.0,0.0,0.0,5750.0,62.2884787077217,276.93725,92.31241666666666,188.012875,0.678900635432756,2.0367019062982683,25.0,0.2708194726422682,0.0,0.0,0.0,0.0,-3.39450317716378,0.0,0.0,-6.451395984610848,10424.625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,5980.0,62.37008947448246,287.637875,95.87929166666666,195.7135,0.6804163047025709,2.041248914107713,26.0,0.2711743020629672,0.0,0.0,0.0,0.0,-3.4020815235128548,0.0,0.0,-6.479473366280731,10625.625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,6210.0,62.44584590993117,298.3385,99.44616666666668,203.414125,0.6818232477538099,2.04546974326143,27.0,0.271503677869266,0.0,0.0,0.0,0.0,-3.409116238769049,0.0,0.0,-6.506492260044244,10625.625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,6440.0,62.51635614099024,309.039125,103.01304166666668,211.11475,0.6831327586757826,2.049398276027348,28.0,0.2718102440912619,0.0,0.0,0.0,0.0,-3.4156637933789127,0.0,0.0,-6.5325297143092005,10625.625
missingTrace,706808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,706808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,706808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,706808,25000.0,3000.0,0.0,0.0,6670.0,62.50039043222409,320.158,106.71933333333334,219.233625,0.6847669744313745,2.0543009232941234,29.0,0.2717408279661917,0.0,0.0,0.0,0.0,-3.4238348721568723,0.0,0.0,-6.557715542139538,11043.875
missingTrace,653272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,653272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,653272,25000.0,3000.0,0.0,0.0,6900.0,62.64367663909109,330.440375,110.14679166666669,226.516,0.6854973457768289,2.0564920373304867,30.0,0.2723638114743091,0.0,0.0,0.0,0.0,-3.427486728884144,0.0,0.0,-6.58192736255447,10207.375
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,7130.0,62.70134636411338,341.141,113.71366666666668,234.216625,0.6865683837474827,2.059705151242448,31.0,0.2726145494091886,0.0,0.0,0.0,0.0,-3.432841918737413,0.0,0.0,-6.60540696592989,10625.625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,7360.0,62.755508248917394,351.841625,117.28054166666666,241.91725,0.6875742743627904,2.062722823088371,32.0,0.2728500358648582,0.0,0.0,0.0,0.0,-3.437871371813952,0.0,0.0,-6.62814223963908,10625.625
missingTrace,695288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,695288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,695288,25000.0,3000.0,0.0,0.0,7590.0,62.76522580458431,362.7805,120.92683333333332,249.856125,0.6887253449399844,2.0661760348199527,33.0,0.2728922861068883,0.0,0.0,0.0,0.0,-3.443626724699921,0.0,0.0,-6.65020985613523,10863.875
missingTrace,664792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,664792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,664792,25000.0,3000.0,0.0,0.0,7820.0,62.85451530722455,373.242875,124.41429166666668,257.3185,0.6894130263035831,2.068239078910749,34.0,0.2732805013357589,0.0,0.0,0.0,0.0,-3.4470651315179155,0.0,0.0,-6.671558271464997,10387.375
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,8050.0,62.89987980002266,383.9435,127.98116666666668,265.019125,0.6902555323895313,2.0707665971685936,35.0,0.2734777382609681,0.0,0.0,0.0,0.0,-3.4512776619476564,0.0,0.0,-6.692319544980933,10625.625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,8280.0,62.942784210964746,394.644125,131.54804166666668,272.71975,0.6910523500128122,2.073157050038436,36.0,0.2736642791781076,0.0,0.0,0.0,0.0,-3.4552617500640608,0.0,0.0,-6.712496954983347,10625.625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,3000.0,0.0,0.0,8510.0,62.98342336985986,405.34475,135.11491666666666,280.420375,0.6918070975385767,2.0754212926157303,37.0,0.2738409711733037,0.0,0.0,0.0,0.0,-3.4590354876928844,0.0,0.0,-6.732122493135175,10625.625
missingTrace,682080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
missingTrace,682080,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,682080,25000.0,3000.0,0.0,0.0,8740.0,63.017144051975926,416.07725,138.69241666666667,288.152875,0.6925465763869569,2.077639729160871,38.0,0.2739875828346779,0.0,0.0,0.0,0.0,-3.462732881934785,0.0,0.0,-6.751229215717846,10657.5
missingTrace,737728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
