status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time,delay
downloadedSegment,5726000.0,6000.0,4790.799999999999,32.49164828838949,2.2433575604234743,33544.0,2316.016267901532,43.450472,14.483490666666665,0.0,0.0,0.0,0.0,0.0,3638.0,251.1825418145056,2.920643054157237,0.2016532562056336,2.2433575604234743,0.0,1.818989403545857e-13,1.5039068648832297,1145.2,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1790.7999999999993
missingTrace,5595624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5595624.0,6000.0,4816.8752,34.68208660604135,2.2411978827934727,35600.0,2300.514543249812,46.4243968,15.474798933333332,0.0,0.0,0.0,0.0,0.0,3638.0,235.0919075377195,2.920643054157237,0.1887354444306255,2.2411978827934727,0.0,1.7053025658242404e-13,1.5136599770998755,1119.1248,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1816.8752000000004
downloadedSegment,6942520.0,6000.0,4547.496,36.87252492369321,2.2259844929288453,37656.0,2273.2826742729308,49.693776,16.564592,0.0,0.0,0.0,0.0,0.0,3638.0,219.6250894679446,2.920643054157237,0.1763184420212243,2.2259844929288453,0.0,2.1399875335833605e-13,1.5106667593893714,1388.504,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.496
missingTrace,5077256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5077256.0,6000.0,4920.5488,39.062963241345074,2.2398178495368204,39712.0,2277.032745602416,52.3207232,17.440241066666665,0.0,0.0,0.0,0.0,0.0,3638.0,208.5980340577556,2.920643054157237,0.1674657502148539,2.2398178495368204,0.0,2.526374171591468e-13,1.535145370460592,1015.4512000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1920.5488
downloadedSegment,7598696.0,6000.0,4416.2608,41.25340155899693,2.216931121314147,41768.0,2244.585308744193,55.82501119999999,18.608337066666664,0.0,0.0,0.0,0.0,0.0,3638.0,195.50376731496297,2.920643054157237,0.1569534689582241,2.216931121314147,0.0,2.3934071099287584e-13,1.5241244387808484,1519.7392,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.2608
missingTrace,6479152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6479152.0,6000.0,4640.1696,43.4438398766488,2.2240455263166927,43824.0,2243.5072825524185,58.6011024,19.5337008,0.0,0.0,0.0,0.0,0.0,3638.0,186.2422301461688,2.920643054157237,0.1495181626902587,2.2240455263166927,0.0,1.818989403545857e-13,1.5413529876637728,1295.8304,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.1696000000002
downloadedSegment,5142544.0,6000.0,4907.4912,45.634278194300656,2.232095148827055,45880.0,2244.11406250697,61.3337808,20.4445936,0.0,0.0,0.0,0.0,0.0,3638.0,177.9443539538003,2.920643054157237,0.1428564984611499,2.232095148827055,0.0,1.7323708605198637e-13,1.5589272462117418,1028.5088,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1907.4912
missingTrace,5356896.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5356896.0,6000.0,4864.6208,47.82471651195252,2.228667488312246,47936.0,2233.853381923041,64.3766512,21.458883733333334,0.0,0.0,0.0,0.0,0.0,3638.0,169.53351559237365,2.920643054157237,0.1361041464435744,2.228667488312246,0.0,1.653626730496233e-13,1.5651745062952331,1071.3792,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1864.6208
downloadedSegment,6709528.0,6000.0,4594.0944,50.01515482960438,2.2180594935687776,49992.0,2217.032629015405,67.64717759999999,22.5490592,0.0,0.0,0.0,0.0,0.0,3638.0,161.33710802444477,2.920643054157237,0.129523942806325,2.2180594935687776,0.0,1.5817299161268314e-13,1.5642853170755735,1341.9056,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1594.0944
missingTrace,6358360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6358360.0,6000.0,4664.328,52.20559314725624,2.2190926748226545,52048.0,2212.3938945273685,70.576944,23.525648,0.0,0.0,0.0,0.0,0.0,3638.0,154.6397361721981,2.920643054157237,0.1241471883859367,2.2190926748226545,0.0,1.51582450295488e-13,1.5740148414218704,1271.672,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1664.3279999999995
downloadedSegment,6282648.0,6000.0,4679.4704,54.3960314649081,2.218380883084901,54104.0,2206.4712455329536,73.5618016,24.52060053333333,0.0,0.0,0.0,0.0,0.0,3638.0,148.365044936583,2.920643054157237,0.1191097685469371,2.218380883084901,0.0,1.455191522836685e-13,1.581724390294106,1256.5296,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1679.4704000000002
missingTrace,5316344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5316344.0,6000.0,4872.7312,56.58646978255996,2.222897119276632,56160.0,2206.144025210968,76.3685408,25.456180266666667,0.0,0.0,0.0,0.0,0.0,3638.0,142.91225006619482,2.920643054157237,0.1147321799092396,2.222897119276632,0.0,1.399222618112197e-13,1.5939775161816423,1063.2688,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1872.7312
downloadedSegment,6446168.0,6000.0,4646.7664,58.77690810021182,2.2153630199901064,58216.0,2194.2218081947603,79.5945056,26.53150186666667,0.0,0.0,0.0,0.0,0.0,3638.0,137.12001749025248,2.920643054157237,0.1100820853954988,2.2153630199901064,0.0,1.3473995581821158e-13,1.5946118084826804,1289.2336,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1646.7663999999995
missingTrace,5904856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5904856.0,6000.0,4755.0288,60.96734641786368,2.217364158652713,60272.0,2192.074617358741,82.4862432,27.4954144,0.0,0.0,0.0,0.0,0.0,3638.0,132.31297215873207,2.920643054157237,0.1062229145437879,2.217364158652713,0.0,1.6240976817373721e-13,1.603864679538832,1180.9712000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1755.0288
downloadedSegment,7043424.0,6000.0,4527.3152,63.15778473551554,2.210530948287136,62328.0,2181.4883710980425,85.7139568,28.57131893333333,0.0,0.0,0.0,0.0,0.0,3638.0,127.33048860952827,2.920643054157237,0.1022228991588416,2.210530948287136,0.0,1.5680943134016005e-13,1.6045781534700914,1408.6848,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1527.3152
missingTrace,5542176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5542176.0,6000.0,4827.5648,65.3482230531674,2.217356056748429,64384.0,2184.6386280701054,88.4137072,29.471235733333334,0.0,0.0,0.0,0.0,0.0,3638.0,123.44239762858852,2.920643054157237,0.0991014791705477,2.217356056748429,0.0,1.818989403545857e-13,1.6177492816086525,1108.4352,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1827.5648
downloadedSegment,6035928.0,6000.0,4728.814399999999,67.53866137081926,2.21408089593758,66440.0,2178.064115283906,91.5124576,30.504152533333333,0.0,0.0,0.0,0.0,0.0,3638.0,119.26245110479908,2.920643054157237,0.0957457530074212,2.21408089593758,0.0,1.7603123260121196e-13,1.6212490909446868,1207.1856,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1728.8143999999993
missingTrace,5521280.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5521280.0,6000.0,4831.744,69.72909968847111,2.2157435112419304,68496.0,2176.559976022759,94.409528,31.469842666666665,0.0,0.0,0.0,0.0,0.0,3638.0,115.60273874052204,2.920643054157237,0.0928076789290982,2.2157435112419304,0.0,1.705302565824241e-13,1.6290951967735354,1104.256,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1831.744
downloadedSegment,7571168.0,6000.0,4421.7664,71.91953800612296,2.2056808884379486,70552.0,2163.7402346470253,97.8195056,32.60650186666667,0.0,0.0,0.0,0.0,0.0,3638.0,111.5728395176023,2.920643054157237,0.0895724130757793,2.2056808884379486,0.0,1.6536267304962337e-13,1.6258280208645874,1514.2336,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1421.7664000000004
missingTrace,4525336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,4525336.0,6000.0,5030.9328,74.10997632377482,2.218632635576634,72608.0,2173.6679242774185,100.2103392,33.4034464,0.0,0.0,0.0,0.0,0.0,3638.0,108.91091764710842,2.920643054157237,0.0874353807443425,2.218632635576634,0.0,1.604990650187521e-13,1.6436823682781676,905.0672,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2030.9328
missingTrace,6912928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6912928.0,6000.0,4553.4144,76.30041464142667,2.207599319944672,74664.0,2160.2529474965254,103.6878576,34.5626192,0.0,0.0,0.0,0.0,0.0,3638.0,105.2582264945939,2.920643054157237,0.0845029434041629,2.207599319944672,0.0,1.5591337744678772e-13,1.63911214185918,1382.5856,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1553.4143999999997
downloadedSegment,6042616.0,6000.0,4727.4768,78.49085295907852,2.2107235821903712,76720.0,2160.84686089563,106.5137952,35.5045984,0.0,0.0,0.0,0.0,0.0,3638.0,102.46560062484753,2.920643054157237,0.0822609798666878,2.2107235821903712,0.0,1.5158245029548808e-13,1.6474505023710615,1208.5232,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1727.4768000000004
missingTrace,6859408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6859408.0,6000.0,4564.118399999999,80.68129127673038,2.2068759617243674,78776.0,2154.760515229126,109.6771536,36.5590512,0.0,0.0,0.0,0.0,0.0,3638.0,99.5102411191678,2.920643054157237,0.0798883712320531,2.2068759617243674,0.0,1.7206656520028373e-13,1.6491599647857182,1371.8816000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1564.1183999999994
downloadedSegment,5717168.0,6000.0,4792.5664,82.87172959438223,2.2109208590405216,80832.0,2156.503258139772,112.4487056,37.482901866666666,0.0,0.0,0.0,0.0,0.0,3638.0,97.05758676158564,2.920643054157237,0.0779193421188808,2.2109208590405216,0.0,1.675384976950131e-13,1.6579819563011304,1143.4336,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1792.5663999999997
missingTrace,7100512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7100512.0,6000.0,4515.8976,85.06216791203408,2.2051041533385805,82888.0,2148.742238158617,115.7253744,38.5751248,0.0,0.0,0.0,0.0,0.0,3638.0,94.3094810156,2.920643054157237,0.0757131200300676,2.2051041533385805,0.0,1.632426387797564e-13,1.657541665735662,1420.1024,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1515.8976000000002
downloadedSegment,5239952.0,6000.0,4888.009599999999,87.25260622968594,2.2116654275603462,84944.0,2153.1472376210563,118.3532624,39.45108746666666,0.0,0.0,0.0,0.0,0.0,3638.0,92.2154554820282,2.920643054157237,0.0740320037216964,2.2116654275603462,0.0,1.818989403545857e-13,1.6683517051299308,1047.9904,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1888.0096
missingTrace,5982080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5982080.0,6000.0,4739.584,89.44304454733779,2.208439553876925,87000.0,2148.118304331706,121.501688,40.50056266666667,0.0,0.0,0.0,0.0,0.0,3638.0,89.82591254205457,2.920643054157237,0.0721136414374071,2.208439553876925,0.0,1.996451784379599e-13,1.670001272270763,1196.4160000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1739.5839999999998
downloadedSegment,7354272.0,6000.0,4465.1456,91.63348286498965,2.203149404668239,89056.0,2141.178827298489,124.7761264,41.59204213333333,0.0,0.0,0.0,0.0,0.0,3638.0,87.46865538214048,2.920643054157237,0.0702211986801324,2.203149404668239,0.0,2.1654635756498293e-13,1.6696097688007625,1470.8544000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1465.1455999999998
missingTrace,5952616.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5952616.0,6000.0,4745.4768,93.8239211826415,2.207694482052413,91112.0,2143.882467427444,127.4957952,42.4985984,0.0,0.0,0.0,0.0,0.0,3638.0,85.60282308039599,2.920643054157237,0.0687232794518992,2.207694482052413,0.0,1.9035935618503165e-13,1.67812537732,1190.5232,0.0
