status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time,delay
downloadedSegment,4772800.0,6000.0,4533.44,16.793477696573778,2.1757124982475835,18246.0,2363.896922382232,23.155832,7.718610666666666,0.0,0.0,0.0,0.0,0.0,3638.0,471.3283461375951,2.920643054157237,0.3783897362216011,2.1757124982475835,0.0,9.094947017729282e-13,1.3811650150968264,954.5600000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1533.4399999999996
missingTrace,6192736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6192736.0,6000.0,4249.4528,18.98391601422564,2.154014277173156,20302.0,2303.5709714686705,26.4398192,8.813273066666666,0.0,0.0,0.0,0.0,0.0,3638.0,412.7864838047002,2.920643054157237,0.3313914174750375,2.154014277173156,0.0,7.07384768045611e-13,1.3595986121418582,1238.5472,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.4528
downloadedSegment,6446264.0,6000.0,4198.7472,21.1743543318775,2.1540160246871056,22358.0,2274.42544528743,29.4905248,9.830174933333334,0.0,0.0,0.0,0.0,0.0,3638.0,370.0849704783823,2.920643054157237,0.2971099775908942,2.1540160246871056,0.0,6.366462912410497e-13,1.3664172003242208,1289.2528000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.7471999999998
missingTrace,5623984.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5623984.0,6000.0,4363.2032,23.36479264952936,2.168354537084574,24414.0,2265.7255496529788,32.326068799999994,10.775356266666666,0.0,0.0,0.0,0.0,0.0,3638.0,337.622247466107,2.920643054157237,0.2710483980183731,2.168354537084574,0.0,5.787693556736816e-13,1.3899981353691158,1124.7968,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1363.2032
downloadedSegment,6193664.0,6000.0,4249.2672,25.55523096718122,2.163252892718109,26470.0,2240.6881841054383,35.4400048,11.813334933333332,0.0,0.0,0.0,0.0,0.0,3638.0,307.95706889971984,2.920643054157237,0.24723273069285,2.163252892718109,0.0,5.305385760342082e-13,1.3963174679331811,1238.7328,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1249.2672000000002
missingTrace,6720088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6720088.0,6000.0,4143.9824,27.74566928483308,2.15945991632916,28526.0,2220.193463016555,38.5452896,12.848429866666663,0.0,0.0,0.0,0.0,0.0,3638.0,283.14743807243315,2.920643054157237,0.2273151727071655,2.15945991632916,0.0,5.596890472448789e-13,1.40493148457267,1344.0176,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1143.9824
missingTrace,6351744.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6351744.0,6000.0,4217.6512,29.93610760248494,2.165536843630062,30582.0,2212.259811171885,41.4716208,13.8238736,0.0,0.0,0.0,0.0,0.0,3638.0,263.1679155399685,2.920643054157237,0.2112753008792873,2.165536843630062,0.0,5.197112581559598e-13,1.4232122040934638,1270.3488,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1217.6512000000002
downloadedSegment,5726000.0,6000.0,4342.799999999999,32.1265459201368,2.173332700748109,32638.0,2207.9321214097936,44.34647199999999,14.782157333333332,0.0,0.0,0.0,0.0,0.0,3638.0,246.1075144827756,2.920643054157237,0.1975789452309016,2.173332700748109,0.0,4.850638409455618e-13,1.4428663320338448,1145.2,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1342.7999999999993
missingTrace,5595624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5595624.0,6000.0,4368.8752,34.31698423778866,2.1756147385764524,34694.0,2199.516636344013,47.3203968,15.773465599999998,0.0,0.0,0.0,0.0,0.0,3638.0,230.6405004617375,2.920643054157237,0.1851617855087748,2.1756147385764524,0.0,4.547473508864642e-13,1.4569486635614548,1119.1248,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1368.8752000000004
downloadedSegment,6942520.0,6000.0,4099.495999999999,36.50742255544052,2.164909124450789,36750.0,2179.2940929408346,50.589776,16.863258666666667,0.0,0.0,0.0,0.0,0.0,3638.0,215.73529007125867,2.920643054157237,0.1731956504901644,2.164909124450789,0.0,4.814971950562562e-13,1.4585468682495002,1388.504,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1099.4959999999992
missingTrace,5077256.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5077256.0,6000.0,4472.5488,38.69786087309238,2.181524446422081,38806.0,2187.62060118726,53.2167232,17.738907733333335,0.0,0.0,0.0,0.0,0.0,3638.0,205.0859080327592,2.920643054157237,0.1646461607480505,2.181524446422081,0.0,5.052748343182936e-13,1.485461003723564,1015.4512000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1472.5487999999996
downloadedSegment,7598696.0,6000.0,3968.2608,40.88829919074424,2.1626006831879745,40862.0,2161.209707065307,56.72101119999999,18.90700373333333,0.0,0.0,0.0,0.0,0.0,3638.0,192.4154694900785,2.920643054157237,0.1544741353706986,2.1626006831879745,0.0,4.786814219857518e-13,1.478572386339099,1519.7392,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,968.2608
missingTrace,6479152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6479152.0,6000.0,4192.1696,43.0787375083961,2.1721429668344374,42918.0,2164.0381599491143,59.4971024,19.832367466666664,0.0,0.0,0.0,0.0,0.0,3638.0,183.43750468090025,2.920643054157237,0.1472664854090728,2.1721429668344374,0.0,4.092726157978178e-13,1.4980428241963328,1295.8304,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1192.1696000000002
missingTrace,5142544.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5142544.0,6000.0,4459.4912,45.26917582604796,2.182355870971409,44974.0,2168.1259079736305,62.2297808,20.743260266666667,0.0,0.0,0.0,0.0,0.0,3638.0,175.38226649193018,2.920643054157237,0.1407996147476661,2.182355870971409,0.0,3.897834436169693e-13,1.5175580499382963,1028.5088,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1459.4911999999997
downloadedSegment,5356896.0,6000.0,4416.6208,47.459614143699824,2.1812940000681245,47030.0,2161.5484802002343,65.2726512,21.7575504,0.0,0.0,0.0,0.0,0.0,3638.0,167.20632300592075,2.920643054157237,0.1342358399940664,2.1812940000681245,0.0,3.7206601436165253e-13,1.5260839481077155,1071.3792,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1416.6207999999997
missingTrace,6709528.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6709528.0,6000.0,4146.0944,49.65005246135168,2.173085091754705,49086.0,2148.397625499055,68.54317759999999,22.847725866666664,0.0,0.0,0.0,0.0,0.0,3638.0,159.22810091605675,2.920643054157237,0.127830799056385,2.173085091754705,0.0,3.558892311285372e-13,1.5276263771548435,1341.9056,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1146.0944
downloadedSegment,6358360.0,6000.0,4216.328,51.840490779003545,2.175948878459668,51142.0,2146.6304788004813,71.472944,23.824314666666663,0.0,0.0,0.0,0.0,0.0,3638.0,152.70113960885675,2.920643054157237,0.1225908528753441,2.175948878459668,0.0,3.4106051316484814e-13,1.539122183669983,1271.672,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1216.3279999999995
missingTrace,6282648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6282648.0,6000.0,4231.4704,54.030929096655406,2.1769751967800004,53198.0,2143.415418808175,74.4578016,24.8192672,0.0,0.0,0.0,0.0,0.0,3638.0,146.57967016850523,2.920643054157237,0.1176764418796876,2.1769751967800004,0.0,3.274180926382542e-13,1.548530079126805,1256.5296,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1231.4704000000002
missingTrace,5316344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5316344.0,6000.0,4424.7312,56.22136741430727,2.182943178029239,55254.0,2145.3825815010864,77.2645408,25.754846933333333,0.0,0.0,0.0,0.0,0.0,3638.0,141.25496491658436,2.920643054157237,0.1134016855824206,2.182943178029239,0.0,3.1482508907524453e-13,1.5621432791856438,1063.2688,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1424.7312000000002
downloadedSegment,6446168.0,6000.0,4198.7664,58.41180573195913,2.1770942534106457,57310.0,2136.0283267993286,80.4905056,26.83016853333333,0.0,0.0,0.0,0.0,0.0,3638.0,135.5936320519274,2.920643054157237,0.1088566793953858,2.1770942534106457,0.0,3.031649005909761e-13,1.5644984363627046,1289.2336,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1198.7663999999995
missingTrace,5904856.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5904856.0,6000.0,4307.0288,60.60224404961099,2.180401068279642,59366.0,2135.922387849599,83.38224319999999,27.794081066666667,0.0,0.0,0.0,0.0,0.0,3638.0,130.89117755949266,2.920643054157237,0.1050814756980741,2.180401068279642,0.0,3.2481953634747453e-13,1.575022460698242,1180.9712000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1307.0288
downloadedSegment,7043424.0,6000.0,4079.3152,62.79268236726285,2.17501606122252,61422.0,2127.538297074869,86.6099568,28.8699856,0.0,0.0,0.0,0.0,0.0,3638.0,126.0132253062156,2.920643054157237,0.1011653796653517,2.17501606122252,0.0,3.1361886268032015e-13,1.577241359025924,1408.6848,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1079.3152
missingTrace,5542176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5542176.0,6000.0,4379.5648,64.98312068491471,2.182846279163976,63478.0,2132.287810254964,89.3097072,29.769902400000003,0.0,0.0,0.0,0.0,0.0,3638.0,122.2039612733161,2.920643054157237,0.0981072431785076,2.182846279163976,0.0,3.3348139065007376e-13,1.5913625058160106,1108.4352,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1379.5648
missingTrace,6035928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6035928.0,6000.0,4280.814399999999,67.17355900256656,2.180760097522715,65534.0,2127.532534424641,92.4084576,30.8028192,0.0,0.0,0.0,0.0,0.0,3638.0,118.1060725766296,2.920643054157237,0.0948173943168564,2.180760097522715,0.0,3.2272392643555525e-13,1.596075827672519,1207.1856,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1280.8143999999993
downloadedSegment,5521280.0,6000.0,4383.744,69.36399732021842,2.1834199581860063,67590.0,2127.5785807513707,95.305528,31.76850933333333,0.0,0.0,0.0,0.0,0.0,3638.0,114.515917691574,2.920643054157237,0.091935162066063,2.1834199581860063,0.0,3.1263880373444413e-13,1.6049108230317817,1104.256,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1383.7439999999997
missingTrace,7571168.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7571168.0,6000.0,3973.7664,71.55443563787027,2.174565237840516,69646.0,2116.5671869891125,98.7155056,32.90516853333334,0.0,0.0,0.0,0.0,0.0,3638.0,110.56013879140784,2.920643054157237,0.088759401162118,2.174565237840516,0.0,3.031649005909761e-13,1.6029509069021683,1514.2336,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,973.7664000000004
downloadedSegment,4525336.0,6000.0,4582.9328,73.74487395552212,2.1881379903285665,71702.0,2127.522385856494,101.1063392,33.70211306666667,0.0,0.0,0.0,0.0,0.0,3638.0,107.945753810855,2.920643054157237,0.0866605321862124,2.1881379903285665,0.0,3.209981300375041e-13,1.6213506605203958,905.0672000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1582.9327999999996
missingTrace,6912928.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6912928.0,6000.0,4105.4144,75.93531227317398,2.1782131778960303,73758.0,2115.7567245827045,104.5838576,34.86128586666667,0.0,0.0,0.0,0.0,0.0,3638.0,104.35644898223757,2.920643054157237,0.0837789823739654,2.1782131778960303,0.0,3.118267548935754e-13,1.617984566693937,1382.5856,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1105.4143999999997
downloadedSegment,6042616.0,6000.0,4279.4768,78.12575059082583,2.182084523446494,75814.0,2117.516373404276,107.4097952,35.80326506666666,0.0,0.0,0.0,0.0,0.0,3638.0,101.61084452007223,2.920643054157237,0.0815747683547553,2.182084523446494,0.0,3.031649005909761e-13,1.6270811737732431,1208.5232,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1279.4768000000004
missingTrace,6859408.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,6859408.0,6000.0,4116.118399999999,80.31618890847768,2.179087408477722,77870.0,2112.7189773847604,110.57315359999998,36.85771786666666,0.0,0.0,0.0,0.0,0.0,3638.0,98.70388647394064,2.920643054157237,0.0792410171655962,2.179087408477722,0.0,3.195521925148126e-13,1.6297012543165563,1371.8816000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1116.1183999999994
downloadedSegment,5717168.0,6000.0,4344.5664,82.50662722612954,2.183779827810401,79926.0,2115.475960969808,113.3447056,37.781568533333335,0.0,0.0,0.0,0.0,0.0,3638.0,96.29033788764808,2.920643054157237,0.0773033827746049,2.183779827810401,0.0,3.1114292429073857e-13,1.6391784244307104,1143.4336,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1344.5663999999997
missingTrace,7100512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7100512.0,6000.0,4067.8976,84.69706554378139,2.178770383547668,81982.0,2108.927297979092,116.6213744,38.87379146666667,0.0,0.0,0.0,0.0,0.0,3638.0,93.58490290610057,2.920643054157237,0.0751314174399895,2.178770383547668,0.0,3.03164900590976e-13,1.6396193097253429,1420.1024,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1067.8976000000002
downloadedSegment,5239952.0,6000.0,4440.009599999999,86.88750386143325,2.185862674017678,84038.0,2114.17659888184,119.2492624,39.74975413333333,0.0,0.0,0.0,0.0,0.0,3638.0,91.5225786755055,2.920643054157237,0.0734757514313288,2.185862674017678,0.0,3.183231456205248e-13,1.650955259902827,1047.9904,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1440.0095999999994
missingTrace,5982080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,5982080.0,6000.0,4291.584,89.0779421790851,2.183324137113238,86094.0,2110.186917909757,122.397688,40.79922933333333,0.0,0.0,0.0,0.0,0.0,3638.0,89.16835095774033,2.920643054157237,0.0715857407573884,2.183324137113238,0.0,3.327419640632664e-13,1.6533413277026026,1196.4160000000002,0.0
delay,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1291.5839999999998
missingTrace,7354272.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
