status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time
downloadedSegment,693544,25000.0,5976.90625,0.0,0.0,2300.0,225.78210799501807,30.5604375,10.1868125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3126112692631971,2709.15625
downloadedSegment,860408,25000.0,5540.9375,0.0,0.0,2530.0,223.25889225423643,33.99640625,11.332135416666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3120603210848189,3360.96875
missingTrace,603664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,603664,25000.0,6107.875,0.0,0.0,2530.0,208.3478090797028,36.42946875,12.14315625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3003283051946506,2358.0625
downloadedSegment,692384,25000.0,6328.25,0.0,0.0,2760.0,211.17550058141808,39.20909375,13.069697916666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3050566815618841,2704.625
missingTrace,478456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,478456,25000.0,7384.28125,0.0,0.0,2990.0,217.9667673578364,41.1530625,13.7176875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3131425650340174,1868.96875
downloadedSegment,549680,25000.0,8162.09375,0.0,0.0,3220.0,222.70765009999943,43.37525,14.458416666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3190152353048905,2147.1875
missingTrace,710504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,710504,25000.0,8311.6875,0.0,0.0,3450.0,223.90163471178408,46.22565625,15.408552083333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3214250915012393,2775.40625
downloadedSegment,650536,25000.0,8695.53125,0.0,0.0,3680.0,226.03583763399445,48.8418125,16.280604166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3245915882080595,2541.15625
missingTrace,680424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680424,25000.0,8962.625,0.0,0.0,3910.0,227.43701341076147,51.57471875,17.191572916666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3269731843507754,2657.90625
downloadedSegment,718512,25000.0,9080.9375,0.0,0.0,3910.0,215.40165441967628,54.45640625,18.152135416666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.316911260530951,2806.6875
missingTrace,642144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,642144,25000.0,9497.5625,0.0,0.0,4140.0,217.7427705335037,57.03978125,19.013260416666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203092846275324,2508.375
downloadedSegment,680040,25000.0,9766.15625,0.0,0.0,4370.0,219.33644868608303,59.7711875,19.923729166666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3229018182879954,2656.40625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,10034.75,0.0,0.0,4600.0,220.790837180257,62.50259375,20.834197916666668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3252761610659174,2656.40625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,10303.34375,0.0,0.0,4830.0,222.1234325658399,65.234,21.744666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3274595073834557,2656.40625
downloadedSegment,692904,25000.0,10521.6875,0.0,0.0,5060.0,223.1839084843058,68.01565625,22.671885416666665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3293220447730952,2706.65625
missingTrace,667176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,667176,25000.0,10840.53125,0.0,0.0,5290.0,224.4797104537068,70.6968125,23.565604166666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313444411420174,2606.15625
downloadedSegment,680040,25000.0,11109.125,0.0,0.0,5520.0,225.5263750354832,73.42821875,24.476072916666663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330788936659486,2656.40625
missingTrace,996976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,996976,25000.0,7139.6875,0.0,0.0,5750.0,222.87496593283467,77.39765625,25.79921875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3313344040504871,3894.4375
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,7408.28125,0.0,0.0,5980.0,223.88880438979305,80.1290625,26.7096875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3330058045468581,2656.40625
downloadedSegment,680040,25000.0,7676.875,0.3640390664538673,0.0131801957656871,6311.0,228.49255242717896,82.86046875,27.62015625,0.0,0.0,0.0,0.0,0.0,101.0,3.6567497694731537,0.3640390664538674,0.0131801957656871,0.0131801957656871,0.0,0.0,0.3379636282059254,2656.40625
missingTrace,706808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,706808,25000.0,7840.90625,0.3640390664538673,0.0127440210027587,6541.0,228.98268087281923,85.6964375,28.565479166666663,0.0,0.0,0.0,0.0,0.0,202.0,7.071472486823037,0.728078132907735,0.0254880420055175,0.0127440210027587,0.0,0.0,0.3390063188873586,2760.96875
downloadedSegment,653272,25000.0,8214.0625,0.3640390664538673,0.0123649980379505,6771.0,229.98466216969263,88.32328125,29.44109375,0.0,0.0,0.0,0.0,0.0,202.0,6.861158138868397,0.728078132907735,0.024729996075901,0.0123649980379505,0.0,0.0,0.3404975495470149,2551.84375
missingTrace,928296,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,928296,25000.0,4512.90625,0.3640390664538673,0.0118676867691976,7001.0,228.23285390905,92.0244375,30.6748125,0.0,0.0,0.0,0.0,0.0,202.0,6.585207326043149,0.728078132907735,0.0237353735383952,0.0118676867691976,0.0,0.0,0.3394001549228485,3626.15625
downloadedSegment,680040,25000.0,4781.5,0.7280781329077346,0.0230511840988509,7332.0,232.1334403188194,94.75584375,31.58528125,0.0,0.0,0.0,0.0,0.0,303.0,9.593075888789182,1.0921171993616026,0.0345767761482764,0.0230511840988509,0.0,0.0,0.3435620532829456,2656.40625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,5050.09375,0.7280781329077346,0.0224053340177633,7562.0,232.70735403860505,97.48725,32.49575,0.0,0.0,0.0,0.0,0.0,404.0,12.43239500550072,1.45615626581547,0.0448106680355268,0.0224053340177633,0.0,0.0,0.3445593416119283,2656.40625
missingTrace,695288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,695288,25000.0,5259.125,0.7280781329077346,0.021781743093868,7792.0,233.11144026478829,100.27821875,33.42607291666667,0.0,0.0,0.0,0.0,0.0,404.0,12.086373442886869,1.45615626581547,0.0435634861877361,0.021781743093868,0.0,0.0,0.3453793259667191,2715.96875
downloadedSegment,664792,25000.0,5587.28125,0.7280781329077346,0.0212164455822763,8022.0,233.763821173008,102.9500625,34.3166875,0.0,0.0,0.0,0.0,0.0,404.0,11.772698049600503,1.45615626581547,0.0424328911645528,0.0212164455822763,0.0,0.0,0.3464137578673963,2596.84375
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,5855.875,0.7280781329077346,0.0206680927560746,8252.0,234.25109712056303,105.68146875,35.22715625,0.0,0.0,0.0,0.0,0.0,404.0,11.468425016566586,1.45615626581547,0.0413361855121493,0.0206680927560746,0.0,0.0,0.3472758219688232,2656.40625
downloadedSegment,680040,25000.0,6124.46875,0.7280781329077346,0.0201473708609166,8252.0,228.3492620226149,108.412875,36.137625,0.0,0.0,0.0,0.0,0.0,404.0,11.17948398656525,1.45615626581547,0.0402947417218334,0.0201473708609166,0.0,0.0,0.3421734595849782,2656.40625
missingTrace,680040,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,680040,25000.0,6393.0625,0.7280781329077346,0.0196522427799064,8482.0,228.9456525681568,111.14428125,37.04809375,0.0,0.0,0.0,0.0,0.0,404.0,10.90474459296573,1.45615626581547,0.0393044855598129,0.0196522427799064,0.0,0.0,0.3431908616974093,2656.40625
downloadedSegment,682080,25000.0,6653.6875,0.7280781329077346,0.0191795247065858,8712.0,229.49737355310808,113.88365625,37.96121875,0.0,0.0,0.0,0.0,0.0,404.0,10.642440187724478,1.45615626581547,0.0383590494131717,0.0191795247065858,0.0,0.0,0.3441466891456369,2664.375
missingTrace,737728,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,737728,25000.0,6696.9375,0.7280781329077346,0.0186941698409509,8942.0,229.5952304599249,116.84040625,38.94680208333333,0.0,0.0,0.0,0.0,0.0,404.0,10.373123809640983,1.45615626581547,0.0373883396819018,0.0186941698409509,0.0,0.0,0.3446604485106272,2881.75
downloadedSegment,623576,25000.0,7186.09375,0.7280781329077346,0.0183008925228952,9172.0,230.5463914286612,119.35125,39.78375,0.0,0.0,0.0,0.0,0.0,404.0,10.154899927734316,1.45615626581547,0.0366017850457905,0.0183008925228952,0.0,0.0,0.34595854302178,2435.84375
missingTrace,683456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,683456,25000.0,7441.34375,0.7280781329077346,0.0178894836745118,9402.0,231.0149390643428,122.096,40.69866666666667,0.0,0.0,0.0,0.0,0.0,404.0,9.926615122526536,1.45615626581547,0.0357789673490238,0.0178894836745118,0.0,0.0,0.3467850619828934,2669.75
missingTrace,742584,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,742584,25000.0,7465.625,0.7280781329077346,0.0174638553028056,9632.0,231.03544341434105,125.07171875,41.69057291666667,0.0,0.0,0.0,0.0,0.0,404.0,9.690440109986897,1.45615626581547,0.0349277106056113,0.0174638553028056,0.0,0.0,0.3471784149091734,2900.71875
downloadedSegment,635224,25000.0,7909.28125,0.7280781329077346,0.0171140606222334,9862.0,231.8142218918351,127.6280625,42.5426875,0.0,0.0,0.0,0.0,0.0,404.0,9.49634411319219,1.45615626581547,0.0342281212444669,0.0171140606222334,0.0,0.0,0.3482707396200397,2481.34375
missingTrace,703264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,703264,25000.0,8087.15625,0.7280781329077346,0.016743819542024,10092.0,232.0885893705596,130.4501875,43.48339583333333,0.0,0.0,0.0,0.0,0.0,404.0,9.290902705678365,1.45615626581547,0.0334876390840481,0.016743819542024,0.0,0.0,0.3488751384720213,2747.125
downloadedSegment,642896,25000.0,8500.84375,0.7280781329077346,0.0164183092513949,10322.0,232.7631890496217,133.0365,44.3455,0.0,0.0,0.0,0.0,0.0,404.0,9.110281764778838,1.45615626581547,0.0328366185027899,0.0164183092513949,0.0,0.0,0.349842691206699,2511.3125
missingTrace,737872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,737872,25000.0,8543.53125,0.7280781329077346,0.0160612777785254,10552.0,232.7752963025432,135.9938125,45.331270833333335,0.0,0.0,0.0,0.0,0.0,404.0,8.912170176860068,1.45615626581547,0.0321225555570508,0.0160612777785254,0.0,0.0,0.3501769250535321,2882.3125
downloadedSegment,668032,25000.0,8859.03125,0.7280781329077346,0.0157503675906296,10782.0,233.2448341553045,138.6783125,46.226104166666666,0.0,0.0,0.0,0.0,0.0,404.0,8.739650621289467,1.45615626581547,0.0315007351812592,0.0157503675906296,0.0,0.0,0.3509316307719661,2609.5
missingTrace,654648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,654648,25000.0,9226.8125,0.7280781329077346,0.0154569824301272,10782.0,228.90013726418567,141.31053125,47.103510416666666,0.0,0.0,0.0,0.0,0.0,404.0,8.576855449335097,1.45615626581547,0.0309139648602546,0.0154569824301272,0.0,0.0,0.3471689420749105,2557.21875
downloadedSegment,720984,25000.0,9335.46875,0.7280781329077346,0.0151470596254258,11012.0,229.095495464258,144.201875,48.06729166666667,0.0,0.0,0.0,0.0,0.0,404.0,8.404883778383603,1.45615626581547,0.0302941192508516,0.0151470596254258,0.0,0.0,0.3476865811310914,2816.34375
missingTrace,655016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,655016,25000.0,9701.8125,0.7280781329077346,0.0148753805031314,11242.0,229.6855516705872,146.83553125,48.94517708333333,0.0,0.0,0.0,0.0,0.0,404.0,8.254132972328522,1.45615626581547,0.0297507610062629,0.0148753805031314,0.0,0.0,0.3485646945291722,2558.65625
downloadedSegment,660088,25000.0,10048.34375,0.7280781329077346,0.0146113386183813,11472.0,230.22429743994545,149.489,49.82966666666667,0.0,0.0,0.0,0.0,0.0,404.0,8.107619958659166,1.45615626581547,0.0292226772367626,0.0146113386183813,0.0,0.0,0.3493826858451145,2578.46875
missingTrace,653152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,653152,25000.0,10421.96875,0.7280781329077346,0.0143590639586774,11702.0,230.78534960716493,152.115375,50.705125,0.0,0.0,0.0,0.0,0.0,404.0,7.967636407562352,1.45615626581547,0.0287181279173549,0.0143590639586774,0.0,0.0,0.3502104070072315,2551.375
missingTrace,734504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,734504,25000.0,10477.8125,0.7280781329077346,0.014086424621016,11932.0,230.85327107229983,155.05953125,51.68651041666666,0.0,0.0,0.0,0.0,0.0,404.0,7.816352791921652,1.45615626581547,0.028172849242032,0.014086424621016,0.0,0.0,0.3505650159341484,2869.15625
downloadedSegment,664144,25000.0,10808.5,0.7280781329077346,0.0138480340487705,12162.0,231.3210388952718,157.72884375,52.57628125,0.0,0.0,0.0,0.0,0.0,404.0,7.684073319658758,1.45615626581547,0.027696068097541,0.0138480340487705,0.0,0.0,0.3512876257348231,2594.3125
missingTrace,643352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,643352,25000.0,11220.40625,0.7280781329077346,0.0136244768193828,12392.0,231.89065721767545,160.3169375,53.43897916666667,0.0,0.0,0.0,0.0,0.0,404.0,7.560024654288322,1.45615626581547,0.0272489536387657,0.0136244768193828,0.0,0.0,0.3520962164322753,2513.09375
downloadedSegment,898400,25000.0,7636.03125,0.7280781329077346,0.0133265217063054,12622.0,231.0292664678936,163.9013125,54.63377083333334,0.0,0.0,0.0,0.0,0.0,404.0,7.394693681906909,1.45615626581547,0.0266530434126109,0.0133265217063054,0.0,0.0,0.3515533067872187,3509.375
missingTrace,725000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,725000,25000.0,7729.0,0.7280781329077346,0.0130942754398231,12852.0,231.1395169643605,166.80834375,55.60278125,0.0,0.0,0.0,0.0,0.0,404.0,7.26582359582957,1.45615626581547,0.0261885508796463,0.0130942754398231,0.0,0.0,0.3519221675874158,2832.03125
downloadedSegment,655184,25000.0,8094.6875,1.092117199361602,0.0193360495556136,13183.0,233.40639762899136,169.44265625,56.480885416666666,0.0,0.0,0.0,0.0,0.0,505.0,8.94107796424491,1.8201953322693376,0.032226749259356,0.0193360495556136,0.0,0.0,0.3543067992820969,2559.3125
missingTrace,1002352,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,1002352,25000.0,4104.25,1.092117199361602,0.0188911558183214,13413.0,232.0145430721753,173.43309375,57.81103125,0.0,0.0,0.0,0.0,0.0,606.0,10.48242847250714,2.184234398723205,0.0377823116366429,0.0188911558183214,0.0,0.0,0.3532398849521276,3915.4375
missingTrace,710248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,710248,25000.0,4254.84375,1.4561562658154692,0.0247810690082476,13744.0,233.89729553415685,176.2825,58.76083333333333,0.0,0.0,0.0,0.0,0.0,707.0,12.03182391899366,2.5482734651770724,0.0433668707644333,0.0247810690082476,0.0,0.0,0.3552487075384021,2774.40625
downloadedSegment,627848,25000.0,4727.3125,1.4561562658154692,0.0244307814662741,13974.0,234.4499338596252,178.81003125,59.60334375,0.0,0.0,0.0,0.0,0.0,808.0,13.55628642898076,2.91231253163094,0.0488615629325484,0.0244307814662741,0.0,0.0,0.3559922326744731,2452.53125
missingTrace,700496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,700496,25000.0,4916.0,1.4561562658154692,0.0240526179756689,14204.0,234.62000181352585,181.62134375,60.540447916666665,0.0,0.0,0.0,0.0,0.0,808.0,13.3464489908004,2.91231253163094,0.048105235951338,0.0240526179756689,0.0,0.0,0.356369211886296,2736.3125
downloadedSegment,659584,25000.0,5264.5,1.4561562658154692,0.0237065251099778,14434.0,234.98850464774463,184.27284375,61.42428125,0.0,0.0,0.0,0.0,0.0,808.0,13.154407077412891,2.91231253163094,0.0474130502199558,0.0237065251099778,0.0,0.0,0.3569272972880424,2576.5
missingTrace,815848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,815848,25000.0,5002.59375,1.4561562658154692,0.0232941830644528,14664.0,234.5805244094761,187.53475,62.51158333333333,0.0,0.0,0.0,0.0,0.0,808.0,12.925604454641071,2.91231253163094,0.0465883661289058,0.0232941830644528,0.0,0.0,0.3567513998381177,3186.90625
downloadedSegment,544232,25000.0,5801.6875,1.4561562658154692,0.0230239739002479,14894.0,235.49606269643905,189.73565625,63.24521875,0.0,0.0,0.0,0.0,0.0,808.0,12.775669307017775,2.91231253163094,0.0460479478004958,0.0230239739002479,0.0,0.0,0.3578158916073096,2125.90625
missingTrace,799280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,799280,25000.0,5604.5,1.4561562658154692,0.0226424320117678,15124.0,235.1699125877836,192.93284375,64.31094791666666,0.0,0.0,0.0,0.0,0.0,808.0,12.563957244837948,2.91231253163094,0.0452848640235357,0.0226424320117678,0.0,0.0,0.3577064530218532,3122.1875
missingTrace,641152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,641152,25000.0,6025.0,1.4561562658154692,0.022343698170957,15124.0,232.06718885236623,195.51234375,65.17078125,0.0,0.0,0.0,0.0,0.0,808.0,12.39819416772758,2.91231253163094,0.0446873963419141,0.022343698170957,0.0,0.0,0.3549902717383714,2504.5
completed,641152,25000.0,0.0,1.4561562658154692,0.02167572875657893,15584.0,231.97685912737947,201.53734375,67.17911458333333,0.0,0.0,0.0,0.0,0.0,808.0,12.027547624160846,2.91231253163094,0.04335145751315789,0.02167572875657893,0.0,0.0,0.35511741634034466,0.0
