status,size,buffer_size,buffer_level,total_played_utility,time_average_played_utility,total_played_bitrate,time_average_played_bitrate,total_play_time,total_play_time_chunks,total_rebuffer,rebuffer_ratio,time_average_rebuffer,total_rebuffer_events,time_average_rebuffer_events,total_bitrate_change,time_average_bitrate_change,total_log_bitrate_change,time_average_log_bitrate_change,time_average_score,total_reaction_time,estimate,qoe,download_time
downloadedSegment,11045344,25000.0,6561.1504,24.057783510870607,2.3955476378790177,31018.0,3088.609414003427,30.128121600000004,10.0427072,0.0,0.0,0.0,0.0,0.0,6862.0,683.2818943481693,3.613458023634212,0.3598091581953331,2.3955476378790177,0.0,5.305385760342082e-13,1.8882470676933727,2209.0688
downloadedSegment,14050000,25000.0,6239.1504,26.61332419677516,2.386836542630849,33980.0,3047.522553699775,33.4501216,11.150040533333334,0.0,0.0,0.0,0.0,0.0,6862.0,615.4237717330152,3.613458023634212,0.3240757746872476,2.386836542630849,0.0,4.897279163392691e-13,1.8761472090939744,2810.0
missingTrace,9414264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,9414264,25000.0,6844.2976,29.697823551544538,2.48552194961628,39007.0,3264.6417512855023,35.8449744,11.9483248,0.0,0.0,0.0,0.0,0.0,8927.0,747.1340250141175,4.142416692499043,0.3466943493617652,2.48552194961628,0.0,4.547473508864642e-13,2.0961357726983936,1882.8528
downloadedSegment,8968984,25000.0,7538.5008,32.782322906313915,2.577850083380274,44034.0,3462.6298720797554,38.1507712,12.716923733333331,0.0,0.0,0.0,0.0,0.0,8927.0,701.9779458612885,4.142416692499043,0.3257404683210474,2.577850083380274,0.0,4.244308608273666e-13,2.287899138176242,1793.7968
missingTrace,9030832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,9030832,25000.0,8220.3344,35.33786359221846,2.6196287094192314,46996.0,3483.857209041238,40.4689376,13.489645866666663,0.0,0.0,0.0,0.0,0.0,10992.0,814.8471878836772,4.671375361363874,0.346293402179444,2.6196287094192314,0.0,3.979039320256562e-13,2.31440187576144,1806.1664
downloadedSegment,7749272,25000.0,9158.48,35.33786359221846,2.492631474548026,46996.0,3314.962956720862,42.530792,14.176930666666667,0.0,0.0,0.0,0.0,0.0,10992.0,775.3441318468746,4.671375361363874,0.329505410670265,2.492631474548026,0.0,4.279975067166722e-13,2.1714663377572982,1549.8544000000002
missingTrace,14856968,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,14856968,25000.0,5675.086399999999,40.448944964027554,2.637161416849735,52920.0,3450.2403537051846,46.0141856,15.338061866666663,0.0,0.0,0.0,0.0,0.0,10992.0,716.6485632639341,4.671375361363874,0.3045609935578567,2.637161416849735,0.0,4.042198674546349e-13,2.3102605044037983,2971.3936
downloadedSegment,10346728,25000.0,6093.7408,40.448944964027554,2.4970780624388498,52920.0,3266.96706630506,48.5955312,16.1985104,0.0,0.0,0.0,0.0,0.0,10992.0,678.5809144524795,4.671375361363874,0.2883830207846688,2.4970780624388498,0.0,3.829451375886015e-13,2.155676148602666,2069.3456
missingTrace,7500528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,7500528,25000.0,7081.635199999999,43.53344431879693,2.5806447645939232,57947.0,3435.074447103999,50.6076368,16.86921226666667,0.0,0.0,0.0,0.0,0.0,13057.0,774.0136168539684,5.2003340302287056,0.3082736732470012,2.5806447645939232,0.0,3.637978807091714e-13,2.3267934714009333,1500.1056
downloadedSegment,11069064,25000.0,7355.822399999999,46.08898500470148,2.5924997548649924,60909.0,3426.123781050157,53.3334496,17.777816533333333,0.0,0.0,0.0,0.0,0.0,15122.0,850.6106456687925,5.729292699093537,0.3222720117710257,2.5924997548649924,0.0,3.464741721039728e-13,2.3311591461046177,2213.8128
missingTrace,9059696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,9059696,25000.0,8031.883199999998,48.64452569060602,2.6219982686614656,63871.0,3442.723493345056,55.6573888,18.55246293333333,0.0,0.0,0.0,0.0,0.0,15122.0,815.093934122903,5.729292699093537,0.3088157469809401,2.6219982686614656,0.0,3.7206601436165253e-13,2.359166766554955,1811.9392000000005
downloadedSegment,7206624,25000.0,9078.558399999998,48.64452569060602,2.5330978901781567,63871.0,3325.9959480869884,57.6107136,19.203571200000003,0.0,0.0,0.0,0.0,0.0,15122.0,787.4576995345531,5.729292699093537,0.2983451692096486,2.5330978901781567,0.0,3.558892311285372e-13,2.2644789784231465,1441.3248
missingTrace,15748616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
downloadedSegment,15748616,25000.0,5416.835199999999,53.75560706241512,2.6319635648511586,69795.0,3417.278811408394,61.2724368,20.424145600000003,0.0,0.0,0.0,0.0,0.0,15122.0,740.3981687243748,5.729292699093537,0.2805156607918784,2.6319635648511586,0.0,3.4106051316484814e-13,2.3634853758142214,3149.7232
